Date,daily_search ,daliy_search_scaled,log_daily_search
26-Oct-05,67,239.2857143,5.477658295
27-Oct-05,48,171.4285714,5.144166687
28-Oct-05,53,189.2857143,5.243257589
29-Oct-05,0,3.571428571,1.272965676
30-Oct-05,0,3.142857143,1.145132304
31-Oct-05,0,3.142857143,1.145132304
1-Nov-05,50,157.1428571,5.05715531
2-Nov-05,77,242,5.488937726
3-Nov-05,60,188.5714286,5.239476867
4-Nov-05,0,3.142857143,1.145132304
5-Nov-05,0,3.142857143,1.145132304
6-Nov-05,0,3.285714286,1.189584067
7-Nov-05,0,3.285714286,1.189584067
8-Nov-05,0,3.285714286,1.189584067
9-Nov-05,0,3.285714286,1.189584067
10-Nov-05,0,3.285714286,1.189584067
11-Nov-05,0,3.285714286,1.189584067
12-Nov-05,0,3.285714286,1.189584067
13-Nov-05,70,260,5.560681631
14-Nov-05,46,170.8571429,5.140827785
15-Nov-05,0,3.714285714,1.312186389
16-Nov-05,35,130,4.86753445
17-Nov-05,68,252.5714286,5.531694094
18-Nov-05,36,133.7142857,4.895705327
19-Nov-05,0,3.714285714,1.312186389
20-Nov-05,100,328.5714286,5.794754253
21-Nov-05,34,111.7142857,4.715944591
22-Nov-05,44,144.5714286,4.973773701
23-Nov-05,0,3.285714286,1.189584067
24-Nov-05,61,200.4285714,5.300457931
25-Nov-05,0,3.285714286,1.189584067
26-Nov-05,0,3.285714286,1.189584067
27-Nov-05,58,207.1428571,5.333408686
28-Nov-05,50,178.5714286,5.184988681
29-Nov-05,34,121.4285714,4.7993262
30-Nov-05,0,3.571428571,1.272965676
1-Dec-05,37,132.1428571,4.883883588
2-Dec-05,0,3.571428571,1.272965676
3-Dec-05,0,3.571428571,1.272965676
4-Dec-05,0,4,1.386294361
5-Dec-05,45,180,5.192956851
6-Dec-05,40,160,5.075173815
7-Dec-05,0,4,1.386294361
8-Dec-05,49,196,5.278114659
9-Dec-05,0,4,1.386294361
10-Dec-05,0,4,1.386294361
11-Dec-05,0,4.285714286,1.455287233
12-Dec-05,39,167.1428571,5.118848879
13-Dec-05,69,295.7142857,5.689393737
14-Dec-05,63,270,5.598421959
15-Dec-05,58,248.5714286,5.515730243
16-Dec-05,0,4.285714286,1.455287233
17-Dec-05,0,4.285714286,1.455287233
18-Dec-05,0,2,0.693147181
19-Dec-05,47,94,4.543294782
20-Dec-05,0,2,0.693147181
21-Dec-05,41,82,4.406719247
22-Dec-05,0,2,0.693147181
23-Dec-05,0,2,0.693147181
24-Dec-05,0,2,0.693147181
25-Dec-05,0,1.428571429,0.356674944
26-Dec-05,0,1.428571429,0.356674944
27-Dec-05,0,1.428571429,0.356674944
28-Dec-05,0,1.428571429,0.356674944
29-Dec-05,0,1.428571429,0.356674944
30-Dec-05,0,1.428571429,0.356674944
31-Dec-05,0,1.428571429,0.356674944
1-Jan-06,0,3.857142857,1.349926717
2-Jan-06,65,250.7142857,5.524313987
3-Jan-06,0,3.857142857,1.349926717
4-Jan-06,50,192.8571429,5.261949722
5-Jan-06,63,243,5.493061443
6-Jan-06,56,216,5.375278408
7-Jan-06,0,3.857142857,1.349926717
8-Jan-06,66,235.7142857,5.462620418
9-Jan-06,48,171.4285714,5.144166687
10-Jan-06,0,3.571428571,1.272965676
11-Jan-06,53,189.2857143,5.243257589
12-Jan-06,0,3.571428571,1.272965676
13-Jan-06,0,3.571428571,1.272965676
14-Jan-06,0,3.571428571,1.272965676
15-Jan-06,0,2.857142857,1.049822124
16-Jan-06,46,131.4285714,4.878463521
17-Jan-06,66,188.5714286,5.239476867
18-Jan-06,0,2.857142857,1.049822124
19-Jan-06,0,2.857142857,1.049822124
20-Jan-06,0,2.857142857,1.049822124
21-Jan-06,0,2.857142857,1.049822124
22-Jan-06,0,5,1.609437912
23-Jan-06,80,400,5.991464547
24-Jan-06,41,205,5.323009979
25-Jan-06,68,340,5.828945618
26-Jan-06,82,410,6.01615716
27-Jan-06,97,485,6.184148891
28-Jan-06,0,5,1.609437912
29-Jan-06,61,348.5714286,5.853843169
30-Jan-06,66,377.1428571,5.932624047
31-Jan-06,65,371.4285714,5.917356575
1-Feb-06,65,371.4285714,5.917356575
2-Feb-06,100,571.4285714,6.348139491
3-Feb-06,76,434.2857143,6.073702645
4-Feb-06,0,5.714285714,1.742969305
5-Feb-06,0,4.428571429,1.488077055
6-Feb-06,45,199.2857143,5.294739545
7-Feb-06,64,283.4285714,5.646960139
8-Feb-06,64,283.4285714,5.646960139
9-Feb-06,55,243.5714286,5.495410241
10-Feb-06,43,190.4285714,5.249277171
11-Feb-06,0,4.428571429,1.488077055
12-Feb-06,0,3.142857143,1.145132304
13-Feb-06,41,128.8571429,4.858704371
14-Feb-06,40,125.7142857,4.834011758
15-Feb-06,0,3.142857143,1.145132304
16-Feb-06,40,125.7142857,4.834011758
17-Feb-06,44,138.2857143,4.929321938
18-Feb-06,0,3.142857143,1.145132304
19-Feb-06,0,3.285714286,1.189584067
20-Feb-06,0,3.285714286,1.189584067
21-Feb-06,59,193.8571429,5.267121511
22-Feb-06,65,213.5714286,5.363971337
23-Feb-06,64,210.2857143,5.34846715
24-Feb-06,0,3.285714286,1.189584067
25-Feb-06,0,3.285714286,1.189584067
26-Feb-06,0,3.142857143,1.145132304
27-Feb-06,55,172.8571429,5.15246549
28-Feb-06,37,116.2857143,4.756050217
1-Mar-06,53,166.5714286,5.115424218
2-Mar-06,0,3.142857143,1.145132304
3-Mar-06,52,163.4285714,5.096376023
4-Mar-06,0,3.142857143,1.145132304
5-Mar-06,0,3.428571429,1.232143681
6-Mar-06,0,3.428571429,1.232143681
7-Mar-06,0,3.428571429,1.232143681
8-Mar-06,82,281.1428571,5.638862929
9-Mar-06,59,202.2857143,5.309681125
10-Mar-06,47,161.1428571,5.082291283
11-Mar-06,0,3.428571429,1.232143681
12-Mar-06,0,3.428571429,1.232143681
13-Mar-06,0,3.428571429,1.232143681
14-Mar-06,76,260.5714286,5.562877022
15-Mar-06,45,154.2857143,5.038806171
16-Mar-06,39,133.7142857,4.895705327
17-Mar-06,0,3.428571429,1.232143681
18-Mar-06,0,3.428571429,1.232143681
19-Mar-06,60,214.2857143,5.367310238
20-Mar-06,0,3.571428571,1.272965676
21-Mar-06,43,153.5714286,5.034165792
22-Mar-06,45,160.7142857,5.079628166
23-Mar-06,60,214.2857143,5.367310238
24-Mar-06,63,225,5.416100402
25-Mar-06,0,3.571428571,1.272965676
26-Mar-06,0,4.142857143,1.421385681
27-Mar-06,63,261,5.564520407
28-Mar-06,54,223.7142857,5.410369727
29-Mar-06,71,294.1428571,5.684065558
30-Mar-06,48,198.8571429,5.292586692
31-Mar-06,55,227.8571429,5.428718866
1-Apr-06,0,4.142857143,1.421385681
2-Apr-06,78,345.4285714,5.844785882
3-Apr-06,38,168.2857143,5.125663215
4-Apr-06,50,221.4285714,5.400100061
5-Apr-06,65,287.8571429,5.662464325
6-Apr-06,0,4.428571429,1.488077055
7-Apr-06,65,287.8571429,5.662464325
8-Apr-06,0,4.428571429,1.488077055
9-Apr-06,0,3.142857143,1.145132304
10-Apr-06,47,147.7142857,4.995279906
11-Apr-06,39,122.5714286,4.80869395
12-Apr-06,0,3.142857143,1.145132304
13-Apr-06,44,138.2857143,4.929321938
14-Apr-06,0,3.142857143,1.145132304
15-Apr-06,0,3.142857143,1.145132304
16-Apr-06,65,325,5.783825182
17-Apr-06,56,280,5.634789603
18-Apr-06,66,330,5.799092654
19-Apr-06,41,205,5.323009979
20-Apr-06,59,295,5.686975356
21-Apr-06,57,285,5.65248918
22-Apr-06,0,5,1.609437912
23-Apr-06,0,3.714285714,1.312186389
24-Apr-06,80,297.1428571,5.694213024
25-Apr-06,0,3.714285714,1.312186389
26-Apr-06,38,141.1428571,4.949772549
27-Apr-06,74,274.8571429,5.616251482
28-Apr-06,0,3.714285714,1.312186389
29-Apr-06,0,3.714285714,1.312186389
30-Apr-06,61,305,5.720311777
1-May-06,40,200,5.298317367
2-May-06,63,315,5.752572639
3-May-06,92,460,6.131226489
4-May-06,62,310,5.736572297
5-May-06,58,290,5.669880923
6-May-06,0,5,1.609437912
7-May-06,76,369.1428571,5.911183716
8-May-06,52,252.5714286,5.531694094
9-May-06,84,408,6.011267174
10-May-06,59,286.5714286,5.657987819
11-May-06,66,320.5714286,5.770105118
12-May-06,75,364.2857143,5.897938489
13-May-06,0,4.857142857,1.580450376
14-May-06,100,442.8571429,6.093247241
15-May-06,44,194.8571429,5.272266689
16-May-06,75,332.1428571,5.805565169
17-May-06,41,181.5714286,5.201649122
18-May-06,36,159.4285714,5.071595994
19-May-06,52,230.2857143,5.439320774
20-May-06,0,4.428571429,1.488077055
21-May-06,90,398.5714286,5.987886726
22-May-06,57,252.4285714,5.531128323
23-May-06,47,208.1428571,5.338224657
24-May-06,78,345.4285714,5.844785882
25-May-06,62,274.5714286,5.61521144
26-May-06,43,190.4285714,5.249277171
27-May-06,0,4.428571429,1.488077055
28-May-06,0,4.142857143,1.421385681
29-May-06,0,4.142857143,1.421385681
30-May-06,58,240.2857143,5.481828691
31-May-06,0,4.142857143,1.421385681
1-Jun-06,67,277.5714286,5.6260783
2-Jun-06,50,207.1428571,5.333408686
3-Jun-06,0,4.142857143,1.421385681
4-Jun-06,0,3,1.098612289
5-Jun-06,0,3,1.098612289
6-Jun-06,67,201,5.303304908
7-Jun-06,0,3,1.098612289
8-Jun-06,0,3,1.098612289
9-Jun-06,0,3,1.098612289
10-Jun-06,0,3,1.098612289
11-Jun-06,0,2.142857143,0.762140052
12-Jun-06,45,96.42857143,4.568802542
13-Jun-06,0,2.142857143,0.762140052
14-Jun-06,0,2.142857143,0.762140052
15-Jun-06,45,96.42857143,4.568802542
16-Jun-06,0,2.142857143,0.762140052
17-Jun-06,0,2.142857143,0.762140052
18-Jun-06,0,1.285714286,0.251314428
19-Jun-06,0,1.285714286,0.251314428
20-Jun-06,0,1.285714286,0.251314428
21-Jun-06,0,1.285714286,0.251314428
22-Jun-06,0,1.285714286,0.251314428
23-Jun-06,0,1.285714286,0.251314428
24-Jun-06,0,1.285714286,0.251314428
25-Jun-06,0,2.428571429,0.887303195
26-Jun-06,0,2.428571429,0.887303195
27-Jun-06,0,2.428571429,0.887303195
28-Jun-06,23,55.85714286,4.022797411
29-Jun-06,22,53.42857143,3.978345648
30-Jun-06,27,65.57142857,4.183140061
1-Jul-06,0,2.428571429,0.887303195
2-Jul-06,40,125.7142857,4.834011758
3-Jul-06,0,3.142857143,1.145132304
4-Jul-06,0,3.142857143,1.145132304
5-Jul-06,23,72.28571429,4.28062652
6-Jul-06,0,3.142857143,1.145132304
7-Jul-06,0,3.142857143,1.145132304
8-Jul-06,0,3.142857143,1.145132304
9-Jul-06,0,6,1.791759469
10-Jul-06,0,6,1.791759469
11-Jul-06,22,132,4.882801923
12-Jul-06,22,132,4.882801923
13-Jul-06,50,300,5.703782475
14-Jul-06,68,408,6.011267174
15-Jul-06,100,600,6.396929655
16-Jul-06,81,740.5714286,6.607422089
17-Jul-06,57,521.1428571,6.256024202
18-Jul-06,60,548.5714286,6.307317497
19-Jul-06,60,548.5714286,6.307317497
20-Jul-06,67,612.5714286,6.417665554
21-Jul-06,39,356.5714286,5.87653458
22-Jul-06,45,411.4285714,6.019635424
23-Jul-06,55,306.4285714,5.724984682
24-Jul-06,0,5.571428571,1.717651497
25-Jul-06,50,278.5714286,5.629674503
26-Jul-06,43,239.5714286,5.478851613
27-Jul-06,36,200.5714286,5.301170436
28-Jul-06,32,178.2857143,5.1833874
29-Jul-06,35,195,5.272999559
30-Jul-06,0,4.142857143,1.421385681
31-Jul-06,33,136.7142857,4.917893242
1-Aug-06,35,145,4.976733742
2-Aug-06,22,91.14285714,4.512428134
3-Aug-06,24,99.42857143,4.599439511
4-Aug-06,0,4.142857143,1.421385681
5-Aug-06,0,4.142857143,1.421385681
6-Aug-06,0,3.428571429,1.232143681
7-Aug-06,23,78.85714286,4.367637897
8-Aug-06,22,75.42857143,4.323186135
9-Aug-06,24,82.28571429,4.410197512
10-Aug-06,19,65.14285714,4.17658266
11-Aug-06,26,89.14285714,4.490240219
12-Aug-06,0,3.428571429,1.232143681
13-Aug-06,46,118.2857143,4.773103005
14-Aug-06,0,2.571428571,0.944461609
15-Aug-06,0,2.571428571,0.944461609
16-Aug-06,19,48.85714286,3.888900588
17-Aug-06,20,51.42857143,3.940193882
18-Aug-06,0,2.571428571,0.944461609
19-Aug-06,36,92.57142857,4.527980547
20-Aug-06,0,1.571428571,0.451985124
21-Aug-06,20,31.42857143,3.447717397
22-Aug-06,19,29.85714286,3.396424103
23-Aug-06,0,1.571428571,0.451985124
24-Aug-06,0,1.571428571,0.451985124
25-Aug-06,0,1.571428571,0.451985124
26-Aug-06,0,1.571428571,0.451985124
27-Aug-06,0,1.714285714,0.538996501
28-Aug-06,0,1.714285714,0.538996501
29-Aug-06,0,1.714285714,0.538996501
30-Aug-06,21,36,3.583518938
31-Aug-06,0,1.714285714,0.538996501
1-Sep-06,0,1.714285714,0.538996501
2-Sep-06,0,1.714285714,0.538996501
3-Sep-06,0,1.857142857,0.619039208
4-Sep-06,0,1.857142857,0.619039208
5-Sep-06,0,1.857142857,0.619039208
6-Sep-06,0,1.857142857,0.619039208
7-Sep-06,0,1.857142857,0.619039208
8-Sep-06,0,1.857142857,0.619039208
9-Sep-06,0,1.857142857,0.619039208
10-Sep-06,0,2.142857143,0.762140052
11-Sep-06,0,2.142857143,0.762140052
12-Sep-06,0,2.142857143,0.762140052
13-Sep-06,20,42.85714286,3.757872326
14-Sep-06,20,42.85714286,3.757872326
15-Sep-06,0,2.142857143,0.762140052
16-Sep-06,0,2.142857143,0.762140052
17-Sep-06,0,2.285714286,0.826678573
18-Sep-06,0,2.285714286,0.826678573
19-Sep-06,0,2.285714286,0.826678573
20-Sep-06,0,2.285714286,0.826678573
21-Sep-06,0,2.285714286,0.826678573
22-Sep-06,0,2.285714286,0.826678573
23-Sep-06,0,2.285714286,0.826678573
24-Sep-06,71,142,4.955827058
25-Sep-06,55,110,4.700480366
26-Sep-06,0,2,0.693147181
27-Sep-06,0,2,0.693147181
28-Sep-06,45,90,4.49980967
29-Sep-06,0,2,0.693147181
30-Sep-06,0,2,0.693147181
1-Oct-06,0,2,0.693147181
2-Oct-06,0,2,0.693147181
3-Oct-06,0,2,0.693147181
4-Oct-06,53,106,4.663439094
5-Oct-06,0,2,0.693147181
6-Oct-06,0,2,0.693147181
7-Oct-06,0,2,0.693147181
8-Oct-06,0,1.857142857,0.619039208
9-Oct-06,0,1.857142857,0.619039208
10-Oct-06,0,1.857142857,0.619039208
11-Oct-06,47,87.28571429,4.46918681
12-Oct-06,0,1.857142857,0.619039208
13-Oct-06,0,1.857142857,0.619039208
14-Oct-06,0,1.857142857,0.619039208
15-Oct-06,62,186,5.225746674
16-Oct-06,39,117,4.762173935
17-Oct-06,48,144,4.9698133
18-Oct-06,43,129,4.859812404
19-Oct-06,0,3,1.098612289
20-Oct-06,52,156,5.049856007
21-Oct-06,0,3,1.098612289
22-Oct-06,0,2.571428571,0.944461609
23-Oct-06,45,115.7142857,4.751124099
24-Oct-06,59,151.7142857,5.021999053
25-Oct-06,0,2.571428571,0.944461609
26-Oct-06,40,102.8571429,4.633341063
27-Oct-06,0,2.571428571,0.944461609
28-Oct-06,0,2.571428571,0.944461609
29-Oct-06,0,2.285714286,0.826678573
30-Oct-06,0,2.285714286,0.826678573
31-Oct-06,0,2.285714286,0.826678573
1-Nov-06,0,2.285714286,0.826678573
2-Nov-06,53,121.1428571,4.796970487
3-Nov-06,0,2.285714286,0.826678573
4-Nov-06,0,2.285714286,0.826678573
5-Nov-06,72,205.7142857,5.326488244
6-Nov-06,58,165.7142857,5.110265135
7-Nov-06,0,2.857142857,1.049822124
8-Nov-06,54,154.2857143,5.038806171
9-Nov-06,45,128.5714286,4.856484614
10-Nov-06,0,2.857142857,1.049822124
11-Nov-06,66,188.5714286,5.239476867
12-Nov-06,0,3.571428571,1.272965676
13-Nov-06,67,239.2857143,5.477658295
14-Nov-06,87,310.7142857,5.738873794
15-Nov-06,69,246.4285714,5.50707218
16-Nov-06,55,196.4285714,5.280298861
17-Nov-06,0,3.571428571,1.272965676
18-Nov-06,0,3.571428571,1.272965676
19-Nov-06,69,167.5714286,5.1214097
20-Nov-06,55,133.5714286,4.89463638
21-Nov-06,38,92.28571429,4.524889355
22-Nov-06,0,2.428571429,0.887303195
23-Nov-06,0,2.428571429,0.887303195
24-Nov-06,0,2.428571429,0.887303195
25-Nov-06,0,2.428571429,0.887303195
26-Nov-06,0,4,1.386294361
27-Nov-06,52,208,5.33753808
28-Nov-06,67,268,5.590986981
29-Nov-06,58,232,5.446737372
30-Nov-06,68,272,5.605802066
1-Dec-06,41,164,5.099866428
2-Dec-06,0,4,1.386294361
3-Dec-06,93,411.8571429,6.020676549
4-Dec-06,94,416.2857143,6.031371838
5-Dec-06,62,274.5714286,5.61521144
6-Dec-06,67,296.7142857,5.692769675
7-Dec-06,68,301.1428571,5.707584761
8-Dec-06,48,212.5714286,5.359278066
9-Dec-06,0,4.428571429,1.488077055
10-Dec-06,100,385.7142857,5.955096903
11-Dec-06,85,327.8571429,5.792577973
12-Dec-06,58,223.7142857,5.410369727
13-Dec-06,63,243,5.493061443
14-Dec-06,39,150.4285714,5.013488363
15-Dec-06,0,3.857142857,1.349926717
16-Dec-06,0,3.857142857,1.349926717
17-Dec-06,0,2,0.693147181
18-Dec-06,0,2,0.693147181
19-Dec-06,62,124,4.820281566
20-Dec-06,0,2,0.693147181
21-Dec-06,0,2,0.693147181
22-Dec-06,0,2,0.693147181
23-Dec-06,0,2,0.693147181
24-Dec-06,0,1.285714286,0.251314428
25-Dec-06,0,1.285714286,0.251314428
26-Dec-06,0,1.285714286,0.251314428
27-Dec-06,0,1.285714286,0.251314428
28-Dec-06,0,1.285714286,0.251314428
29-Dec-06,0,1.285714286,0.251314428
30-Dec-06,0,1.285714286,0.251314428
31-Dec-06,0,1.428571429,0.356674944
1-Jan-07,0,1.428571429,0.356674944
2-Jan-07,0,1.428571429,0.356674944
3-Jan-07,0,1.428571429,0.356674944
4-Jan-07,0,1.428571429,0.356674944
5-Jan-07,0,1.428571429,0.356674944
6-Jan-07,0,1.428571429,0.356674944
7-Jan-07,89,228.8571429,5.433097979
8-Jan-07,98,252,5.529429088
9-Jan-07,58,149.1428571,5.004904619
10-Jan-07,78,200.5714286,5.301170436
11-Jan-07,0,2.571428571,0.944461609
12-Jan-07,68,174.8571429,5.163969314
13-Jan-07,0,2.571428571,0.944461609
14-Jan-07,0,2.428571429,0.887303195
15-Jan-07,0,2.428571429,0.887303195
16-Jan-07,0,2.428571429,0.887303195
17-Jan-07,56,136,4.912654886
18-Jan-07,73,177.2857143,5.177762636
19-Jan-07,0,2.428571429,0.887303195
20-Jan-07,0,2.428571429,0.887303195
21-Jan-07,0,2.571428571,0.944461609
22-Jan-07,89,228.8571429,5.433097979
23-Jan-07,87,223.7142857,5.410369727
24-Jan-07,84,216,5.375278408
25-Jan-07,79,203.1428571,5.313909461
26-Jan-07,72,185.1428571,5.221127728
27-Jan-07,0,2.571428571,0.944461609
28-Jan-07,0,2.714285714,0.99852883
29-Jan-07,54,146.5714286,4.987512877
30-Jan-07,86,233.4285714,5.452876126
31-Jan-07,72,195.4285714,5.275194949
1-Feb-07,54,146.5714286,4.987512877
2-Feb-07,59,160.1428571,5.076066274
3-Feb-07,0,2.714285714,0.99852883
4-Feb-07,100,271.4285714,5.603699016
5-Feb-07,0,2.714285714,0.99852883
6-Feb-07,77,209,5.342334252
7-Feb-07,63,171,5.141663557
8-Feb-07,95,257.8571429,5.552405722
9-Feb-07,62,168.2857143,5.125663215
10-Feb-07,0,2.714285714,0.99852883
11-Feb-07,0,2.142857143,0.762140052
12-Feb-07,61,130.7142857,4.873013916
13-Feb-07,54,115.7142857,4.751124099
14-Feb-07,68,145.7142857,4.981647757
15-Feb-07,54,115.7142857,4.751124099
16-Feb-07,0,2.142857143,0.762140052
17-Feb-07,0,2.142857143,0.762140052
18-Feb-07,0,2.142857143,0.762140052
19-Feb-07,0,2.142857143,0.762140052
20-Feb-07,0,2.142857143,0.762140052
21-Feb-07,0,2.142857143,0.762140052
22-Feb-07,90,192.8571429,5.261949722
23-Feb-07,67,143.5714286,4.966832671
24-Feb-07,0,2.142857143,0.762140052
25-Feb-07,75,225,5.416100402
26-Feb-07,92,276,5.620400866
27-Feb-07,72,216,5.375278408
28-Feb-07,74,222,5.402677382
1-Mar-07,68,204,5.318119994
2-Mar-07,60,180,5.192956851
3-Mar-07,0,3,1.098612289
4-Mar-07,0,2.571428571,0.944461609
5-Mar-07,90,231.4285714,5.444271279
6-Mar-07,0,2.571428571,0.944461609
7-Mar-07,92,236.5714286,5.466250186
8-Mar-07,0,2.571428571,0.944461609
9-Mar-07,59,151.7142857,5.021999053
10-Mar-07,0,2.571428571,0.944461609
11-Mar-07,0,2.571428571,0.944461609
12-Mar-07,80,205.7142857,5.326488244
13-Mar-07,0,2.571428571,0.944461609
14-Mar-07,66,169.7142857,5.134116351
15-Mar-07,71,182.5714286,5.207141486
16-Mar-07,94,241.7142857,5.487756391
17-Mar-07,0,2.571428571,0.944461609
18-Mar-07,0,3,1.098612289
19-Mar-07,58,174,5.159055299
20-Mar-07,63,189,5.241747015
21-Mar-07,39,117,4.762173935
22-Mar-07,90,270,5.598421959
23-Mar-07,0,3,1.098612289
24-Mar-07,0,3,1.098612289
25-Mar-07,0,2.857142857,1.049822124
26-Mar-07,75,214.2857143,5.367310238
27-Mar-07,0,2.857142857,1.049822124
28-Mar-07,60,171.4285714,5.144166687
29-Mar-07,49,140,4.941642423
30-Mar-07,50,142.8571429,4.96184513
31-Mar-07,0,2.857142857,1.049822124
1-Apr-07,0,2.142857143,0.762140052
2-Apr-07,51,109.2857143,4.693965685
3-Apr-07,63,135,4.905274778
4-Apr-07,44,94.28571429,4.546329686
5-Apr-07,42,90,4.49980967
6-Apr-07,0,2.142857143,0.762140052
7-Apr-07,0,2.142857143,0.762140052
8-Apr-07,71,202.8571429,5.312502002
9-Apr-07,59,168.5714286,5.127359568
10-Apr-07,52,148.5714286,5.001065843
11-Apr-07,55,157.1428571,5.05715531
12-Apr-07,47,134.2857143,4.899969726
13-Apr-07,47,134.2857143,4.899969726
14-Apr-07,0,2.857142857,1.049822124
15-Apr-07,0,2.428571429,0.887303195
16-Apr-07,60,145.7142857,4.981647757
17-Apr-07,63,153,5.030437921
18-Apr-07,59,143.2857143,4.964840639
19-Apr-07,56,136,4.912654886
20-Apr-07,0,2.428571429,0.887303195
21-Apr-07,0,2.428571429,0.887303195
22-Apr-07,0,3.285714286,1.189584067
23-Apr-07,49,161,5.081404365
24-Apr-07,89,292.4285714,5.678220437
25-Apr-07,74,243.1428571,5.49364916
26-Apr-07,65,213.5714286,5.363971337
27-Apr-07,56,184,5.214935758
28-Apr-07,0,3.285714286,1.189584067
29-Apr-07,60,214.2857143,5.367310238
30-Apr-07,87,310.7142857,5.738873794
1-May-07,86,307.1428571,5.727312972
2-May-07,64,228.5714286,5.431848759
3-May-07,71,253.5714286,5.535645553
4-May-07,79,282.1428571,5.642413528
5-May-07,0,3.571428571,1.272965676
6-May-07,0,3.285714286,1.189584067
7-May-07,52,170.8571429,5.140827785
8-May-07,62,203.7142857,5.316718452
9-May-07,37,121.5714286,4.80050198
10-May-07,55,180.7142857,5.196917252
11-May-07,72,236.5714286,5.466250186
12-May-07,0,3.285714286,1.189584067
13-May-07,0,4,1.386294361
14-May-07,75,300,5.703782475
15-May-07,72,288,5.66296048
16-May-07,75,300,5.703782475
17-May-07,97,388,5.96100534
18-May-07,79,316,5.755742214
19-May-07,0,4,1.386294361
20-May-07,59,236,5.463831805
21-May-07,98,392,5.97126184
22-May-07,84,336,5.81711116
23-May-07,76,304,5.717027701
24-May-07,59,236,5.463831805
25-May-07,59,236,5.463831805
26-May-07,65,260,5.560681631
27-May-07,0,2.857142857,1.049822124
28-May-07,100,285.7142857,5.65499231
29-May-07,62,177.1428571,5.17695651
30-May-07,68,194.2857143,5.26932983
31-May-07,66,188.5714286,5.239476867
1-Jun-07,0,2.857142857,1.049822124
2-Jun-07,0,2.857142857,1.049822124
3-Jun-07,0,2.571428571,0.944461609
4-Jun-07,40,102.8571429,4.633341063
5-Jun-07,62,159.4285714,5.071595994
6-Jun-07,98,252,5.529429088
7-Jun-07,36,92.57142857,4.527980547
8-Jun-07,0,2.571428571,0.944461609
9-Jun-07,0,2.571428571,0.944461609
10-Jun-07,72,174.8571429,5.163969314
11-Jun-07,42,102,4.624972813
12-Jun-07,0,2.428571429,0.887303195
13-Jun-07,0,2.428571429,0.887303195
14-Jun-07,61,148.1428571,4.998177059
15-Jun-07,0,2.428571429,0.887303195
16-Jun-07,0,2.428571429,0.887303195
17-Jun-07,100,200,5.298317367
18-Jun-07,0,2,0.693147181
19-Jun-07,67,134,4.8978398
20-Jun-07,46,92,4.521788577
21-Jun-07,0,2,0.693147181
22-Jun-07,0,2,0.693147181
23-Jun-07,0,2,0.693147181
24-Jun-07,0,1.142857143,0.133531393
25-Jun-07,0,1.142857143,0.133531393
26-Jun-07,0,1.142857143,0.133531393
27-Jun-07,50,57.14285714,4.045554398
28-Jun-07,0,1.142857143,0.133531393
29-Jun-07,0,1.142857143,0.133531393
30-Jun-07,0,1.142857143,0.133531393
1-Jul-07,0,0.714285714,-0.336472237
2-Jul-07,0,0.714285714,-0.336472237
3-Jul-07,0,0.714285714,-0.336472237
4-Jul-07,0,0.714285714,-0.336472237
5-Jul-07,0,0.714285714,-0.336472237
6-Jul-07,0,0.714285714,-0.336472237
7-Jul-07,0,0.714285714,-0.336472237
8-Jul-07,0,1,0
9-Jul-07,0,1,0
10-Jul-07,0,1,0
11-Jul-07,0,1,0
12-Jul-07,0,1,0
13-Jul-07,0,1,0
14-Jul-07,0,1,0
15-Jul-07,0,1,0
16-Jul-07,0,1,0
17-Jul-07,0,1,0
18-Jul-07,0,1,0
19-Jul-07,0,1,0
20-Jul-07,0,1,0
21-Jul-07,0,1,0
22-Jul-07,0,0.857142857,-0.15415068
23-Jul-07,0,0.857142857,-0.15415068
24-Jul-07,0,0.857142857,-0.15415068
25-Jul-07,0,0.857142857,-0.15415068
26-Jul-07,0,0.857142857,-0.15415068
27-Jul-07,53,45.42857143,3.816141234
28-Jul-07,0,0.857142857,-0.15415068
29-Jul-07,0,1.285714286,0.251314428
30-Jul-07,0,1.285714286,0.251314428
31-Jul-07,41,52.71428571,3.964886495
1-Aug-07,0,1.285714286,0.251314428
2-Aug-07,0,1.285714286,0.251314428
3-Aug-07,0,1.285714286,0.251314428
4-Aug-07,0,1.285714286,0.251314428
5-Aug-07,0,0.714285714,-0.336472237
6-Aug-07,0,0.714285714,-0.336472237
7-Aug-07,0,0.714285714,-0.336472237
8-Aug-07,0,0.714285714,-0.336472237
9-Aug-07,0,0.714285714,-0.336472237
10-Aug-07,0,0.714285714,-0.336472237
11-Aug-07,0,0.714285714,-0.336472237
12-Aug-07,0,0.857142857,-0.15415068
13-Aug-07,0,0.857142857,-0.15415068
14-Aug-07,0,0.857142857,-0.15415068
15-Aug-07,0,0.857142857,-0.15415068
16-Aug-07,0,0.857142857,-0.15415068
17-Aug-07,0,0.857142857,-0.15415068
18-Aug-07,0,0.857142857,-0.15415068
19-Aug-07,0,1.142857143,0.133531393
20-Aug-07,0,1.142857143,0.133531393
21-Aug-07,0,1.142857143,0.133531393
22-Aug-07,0,1.142857143,0.133531393
23-Aug-07,0,1.142857143,0.133531393
24-Aug-07,0,1.142857143,0.133531393
25-Aug-07,0,1.142857143,0.133531393
26-Aug-07,0,1.285714286,0.251314428
27-Aug-07,0,1.285714286,0.251314428
