date,daily_wod_nc,daily_wod,length_disasters_news,interpolated_news,any_disaster_news,disaster_onset,ln_victims_disaster,year,month,dow,monthyear,daily_wod_nc_nk,daily_wod_nk,any_disaster_news_nk,disaster_onset_nk,ln_victims_disaster_nk,length_disasters_news_nk
2002-05-12,0.7416667,0.747807,0.016666668,0.0,1.0,0.0,0.0,2002.0,May,Sunday,2002-05-01,0.7416667,0.747807,1.0,0.0,0.0,0.016666668
2002-05-13,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2002.0,May,Monday,2002-05-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2002-05-14,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2002.0,May,Tuesday,2002-05-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2002-05-15,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2002.0,May,Wednesday,2002-05-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2002-05-16,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2002.0,May,Thursday,2002-05-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2002-05-17,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2002.0,May,Friday,2002-05-01,0.85,0.85,0.0,0.0,0.0,0.0
2002-05-18,0.525,0.525,0.0,0.0,0.0,0.0,0.0,2002.0,May,Saturday,2002-05-01,0.525,0.525,0.0,0.0,0.0,0.0
2002-05-19,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2002.0,May,Sunday,2002-05-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2002-05-20,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2002.0,May,Monday,2002-05-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2002-05-21,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,May,Tuesday,2002-05-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-05-22,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2002.0,May,Wednesday,2002-05-01,0.65,0.65,0.0,0.0,0.0,0.0
2002-05-23,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,May,Thursday,2002-05-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-05-24,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2002.0,May,Friday,2002-05-01,0.55,0.55,0.0,0.0,0.0,0.0
2002-05-25,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,May,Saturday,2002-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-05-26,0.575,0.575,0.0,0.0,0.0,1.0,2.7080503,2002.0,May,Sunday,2002-05-01,0.575,0.575,0.0,1.0,2.7080503,0.0
2002-05-27,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2002.0,May,Monday,2002-05-01,0.6,0.6,0.0,0.0,0.0,0.0
2002-05-28,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2002.0,May,Tuesday,2002-05-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2002-05-29,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,May,Wednesday,2002-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-05-30,0.46666667,0.46666667,0.0,0.0,0.0,1.0,0.6931472,2002.0,May,Thursday,2002-05-01,0.46666667,0.46666667,0.0,1.0,0.6931472,0.0
2002-05-31,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2002.0,May,Friday,2002-05-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2002-06-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Saturday,2002-06-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-06-02,0.725,0.725,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Sunday,2002-06-01,0.725,0.725,0.0,0.0,0.0,0.0
2002-06-03,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Monday,2002-06-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2002-06-04,1.0333333,1.0333333,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Tuesday,2002-06-01,1.0333333,1.0333333,0.0,0.0,0.0,0.0
2002-06-05,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Wednesday,2002-06-01,0.55,0.55,0.0,0.0,0.0,0.0
2002-06-06,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Thursday,2002-06-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2002-06-07,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Friday,2002-06-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-06-08,0.41666666,0.41666666,0.0,0.0,0.0,1.0,0.0,2002.0,Jun,Saturday,2002-06-01,0.41666666,0.41666666,0.0,1.0,0.0,0.0
2002-06-09,0.65,0.7639175,0.1611111,0.0,1.0,0.0,0.0,2002.0,Jun,Sunday,2002-06-01,0.65,0.7639175,1.0,0.0,0.0,0.1611111
2002-06-10,0.73333335,0.85306126,0.26666668,0.0,1.0,0.0,0.0,2002.0,Jun,Monday,2002-06-01,0.73333335,0.85306126,1.0,0.0,0.0,0.26666668
2002-06-11,0.6166667,0.70214516,0.24444446,0.0,1.0,0.0,0.0,2002.0,Jun,Tuesday,2002-06-01,0.6166667,0.70214516,1.0,0.0,0.0,0.24444446
2002-06-12,0.5833333,0.75766283,0.30555555,0.0,1.0,0.0,0.0,2002.0,Jun,Wednesday,2002-06-01,0.5833333,0.75766283,1.0,0.0,0.0,0.30555555
2002-06-13,0.55,0.616,0.20555556,0.0,1.0,0.0,0.0,2002.0,Jun,Thursday,2002-06-01,0.55,0.616,1.0,0.0,0.0,0.20555556
2002-06-14,0.8,0.8,0.02222222,0.0,1.0,0.0,0.0,2002.0,Jun,Friday,2002-06-01,0.8,0.8,1.0,0.0,0.0,0.02222222
2002-06-15,0.6333333,0.71102196,0.2,0.0,1.0,0.0,0.0,2002.0,Jun,Saturday,2002-06-01,0.6333333,0.71102196,1.0,0.0,0.0,0.2
2002-06-16,0.71666664,0.7850886,0.16666667,0.0,1.0,0.0,0.0,2002.0,Jun,Sunday,2002-06-01,0.71666664,0.7850886,1.0,0.0,0.0,0.16666667
2002-06-17,0.6,0.61551726,0.20555556,0.0,1.0,0.0,0.0,2002.0,Jun,Monday,2002-06-01,0.6,0.61551726,1.0,0.0,0.0,0.20555556
2002-06-18,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Jun,Tuesday,2002-06-01,0.75,0.75,0.0,0.0,0.0,0.0
2002-06-19,0.65,0.7515625,0.25,0.0,1.0,0.0,0.0,2002.0,Jun,Wednesday,2002-06-01,0.65,0.7515625,1.0,0.0,0.0,0.25
2002-06-20,0.56666666,0.57716054,0.061111115,0.0,1.0,1.0,0.0,2002.0,Jun,Thursday,2002-06-01,0.56666666,0.57716054,1.0,1.0,0.0,0.061111115
2002-06-21,0.43333334,0.6152263,0.47222224,0.0,1.0,0.0,0.0,2002.0,Jun,Friday,2002-06-01,0.43333334,0.6152263,1.0,0.0,0.0,0.47222224
2002-06-22,0.43333334,0.55930233,0.38888887,0.0,1.0,0.0,0.0,2002.0,Jun,Saturday,2002-06-01,0.43333334,0.55930233,1.0,0.0,0.0,0.38888887
2002-06-23,0.5,0.5707071,0.37777779,0.0,1.0,0.0,0.0,2002.0,Jun,Sunday,2002-06-01,0.5,0.5707071,1.0,0.0,0.0,0.37777779
2002-06-24,0.65,0.89876544,0.43333334,0.0,1.0,0.0,0.0,2002.0,Jun,Monday,2002-06-01,0.65,0.89876544,1.0,0.0,0.0,0.43333334
2002-06-25,0.75,0.8790322,0.34444445,0.0,1.0,0.0,0.0,2002.0,Jun,Tuesday,2002-06-01,0.75,0.8790322,1.0,0.0,0.0,0.34444445
2002-06-26,0.95,1.12,0.18333334,0.0,1.0,0.0,0.0,2002.0,Jun,Wednesday,2002-06-01,0.95,1.12,1.0,0.0,0.0,0.18333334
2002-06-27,0.53333336,0.6268041,0.17777777,0.0,1.0,0.0,0.0,2002.0,Jun,Thursday,2002-06-01,0.53333336,0.6268041,1.0,0.0,0.0,0.17777777
2002-06-28,0.81666666,0.81666666,0.016666668,0.0,1.0,0.0,0.0,2002.0,Jun,Friday,2002-06-01,0.81666666,0.81666666,1.0,0.0,0.0,0.016666668
2002-06-29,0.5833333,0.67171717,0.31111112,0.0,1.0,0.0,0.0,2002.0,Jun,Saturday,2002-06-01,0.5833333,0.67171717,1.0,0.0,0.0,0.31111112
2002-06-30,0.7416667,0.893626,0.35,0.0,1.0,1.0,2.3978953,2002.0,Jun,Sunday,2002-06-01,0.7416667,0.893626,1.0,1.0,2.3978953,0.35
2002-07-01,0.9,0.9,0.083333336,0.0,1.0,0.0,0.0,2002.0,Jul,Monday,2002-07-01,0.9,0.9,1.0,0.0,0.0,0.083333336
2002-07-02,0.73333335,0.8518519,0.08888888,0.0,1.0,0.0,0.0,2002.0,Jul,Tuesday,2002-07-01,0.73333335,0.8518519,1.0,0.0,0.0,0.08888888
2002-07-03,0.5,0.51363635,0.111111104,0.0,1.0,0.0,0.0,2002.0,Jul,Wednesday,2002-07-01,0.5,0.51363635,1.0,0.0,0.0,0.111111104
2002-07-04,0.6,0.6105263,0.01111111,0.0,1.0,0.0,0.0,2002.0,Jul,Thursday,2002-07-01,0.6,0.6105263,1.0,0.0,0.0,0.01111111
2002-07-05,0.8666667,0.9649484,0.061111115,0.0,1.0,0.0,0.0,2002.0,Jul,Friday,2002-07-01,0.8666667,0.9649484,1.0,0.0,0.0,0.061111115
2002-07-06,0.71666664,0.8576502,0.25,0.0,1.0,0.0,0.0,2002.0,Jul,Saturday,2002-07-01,0.71666664,0.8576502,1.0,0.0,0.0,0.25
2002-07-07,0.53333336,0.6333333,0.19444443,0.0,1.0,0.0,0.0,2002.0,Jul,Sunday,2002-07-01,0.53333336,0.6333333,1.0,0.0,0.0,0.19444443
2002-07-08,0.6333333,0.7194757,0.20555556,0.0,1.0,0.0,0.0,2002.0,Jul,Monday,2002-07-01,0.6333333,0.7194757,1.0,0.0,0.0,0.20555556
2002-07-09,0.95,0.95,0.0,0.0,0.0,1.0,5.370638,2002.0,Jul,Tuesday,2002-07-01,0.95,0.95,0.0,1.0,5.370638,0.0
2002-07-10,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Wednesday,2002-07-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2002-07-11,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Thursday,2002-07-01,1.1,1.1,0.0,0.0,0.0,0.0
2002-07-12,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Friday,2002-07-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2002-07-13,0.51666665,0.51666665,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Saturday,2002-07-01,0.51666665,0.51666665,0.0,0.0,0.0,0.0
2002-07-14,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Sunday,2002-07-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2002-07-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Monday,2002-07-01,1.0,1.0,0.0,0.0,0.0,0.0
2002-07-16,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Tuesday,2002-07-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2002-07-17,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Wednesday,2002-07-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-07-18,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Thursday,2002-07-01,0.75,0.75,0.0,0.0,0.0,0.0
2002-07-19,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Friday,2002-07-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2002-07-20,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Saturday,2002-07-01,0.5,0.5,0.0,0.0,0.0,0.0
2002-07-21,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Sunday,2002-07-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2002-07-22,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Monday,2002-07-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2002-07-23,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Tuesday,2002-07-01,0.95,0.95,0.0,0.0,0.0,0.0
2002-07-24,1.0166667,1.0166667,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Wednesday,2002-07-01,1.0166667,1.0166667,0.0,0.0,0.0,0.0
2002-07-25,1.0666667,1.0666667,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Thursday,2002-07-01,1.0666667,1.0666667,0.0,0.0,0.0,0.0
2002-07-26,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Friday,2002-07-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-07-27,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Saturday,2002-07-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-07-28,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Sunday,2002-07-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2002-07-29,0.55,0.55,0.0,0.0,0.0,1.0,0.0,2002.0,Jul,Monday,2002-07-01,0.55,0.55,0.0,1.0,0.0,0.0
2002-07-30,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Tuesday,2002-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2002-07-31,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2002.0,Jul,Wednesday,2002-07-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2002-08-01,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Thursday,2002-08-01,0.75,0.75,0.0,0.0,0.0,0.0
2002-08-02,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Friday,2002-08-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2002-08-03,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Saturday,2002-08-01,0.75,0.75,0.0,0.0,0.0,0.0
2002-08-04,0.7583333,0.7583333,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Sunday,2002-08-01,0.7583333,0.7583333,0.0,0.0,0.0,0.0
2002-08-05,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Monday,2002-08-01,0.65,0.65,0.0,0.0,0.0,0.0
2002-08-06,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Tuesday,2002-08-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2002-08-07,0.51666665,0.51666665,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Wednesday,2002-08-01,0.51666665,0.51666665,0.0,0.0,0.0,0.0
2002-08-08,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Thursday,2002-08-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2002-08-09,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Friday,2002-08-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2002-08-10,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Saturday,2002-08-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2002-08-11,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Sunday,2002-08-01,0.55,0.55,0.0,0.0,0.0,0.0
2002-08-12,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Monday,2002-08-01,0.6,0.6,0.0,0.0,0.0,0.0
2002-08-13,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Tuesday,2002-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-08-14,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Wednesday,2002-08-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2002-08-15,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Thursday,2002-08-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2002-08-16,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Friday,2002-08-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2002-08-17,0.5416667,0.5416667,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Saturday,2002-08-01,0.5416667,0.5416667,0.0,0.0,0.0,0.0
2002-08-18,0.60833335,0.60833335,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Sunday,2002-08-01,0.60833335,0.60833335,0.0,0.0,0.0,0.0
2002-08-19,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Monday,2002-08-01,0.7,0.7,0.0,0.0,0.0,0.0
2002-08-20,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Tuesday,2002-08-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2002-08-21,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Wednesday,2002-08-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2002-08-22,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Thursday,2002-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-08-23,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Friday,2002-08-01,0.75,0.75,0.0,0.0,0.0,0.0
2002-08-24,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Saturday,2002-08-01,0.4,0.4,0.0,0.0,0.0,0.0
2002-08-25,0.49166667,0.49166667,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Sunday,2002-08-01,0.49166667,0.49166667,0.0,0.0,0.0,0.0
2002-08-26,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Monday,2002-08-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-08-27,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Tuesday,2002-08-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2002-08-28,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Wednesday,2002-08-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-08-29,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Thursday,2002-08-01,0.85,0.85,0.0,0.0,0.0,0.0
2002-08-30,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Friday,2002-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-08-31,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2002.0,Aug,Saturday,2002-08-01,0.5,0.5,0.0,0.0,0.0,0.0
2002-09-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Sunday,2002-09-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-09-02,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Monday,2002-09-01,0.55,0.55,0.0,0.0,0.0,0.0
2002-09-03,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Tuesday,2002-09-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2002-09-04,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Wednesday,2002-09-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-09-05,0.65,0.65,0.0,0.0,0.0,1.0,0.0,2002.0,Sep,Thursday,2002-09-01,0.65,0.65,0.0,1.0,0.0,0.0
2002-09-06,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Friday,2002-09-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2002-09-07,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Saturday,2002-09-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2002-09-08,0.80833334,0.80833334,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Sunday,2002-09-01,0.80833334,0.80833334,0.0,0.0,0.0,0.0
2002-09-09,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Monday,2002-09-01,0.85,0.85,0.0,0.0,0.0,0.0
2002-09-10,0.98333335,0.98333335,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Tuesday,2002-09-01,0.98333335,0.98333335,0.0,0.0,0.0,0.0
2002-09-11,2.4666667,2.4666667,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Wednesday,2002-09-01,2.4666667,2.4666667,0.0,0.0,0.0,0.0
2002-09-12,1.1,1.1,0.0,0.0,0.0,1.0,2.7080503,2002.0,Sep,Thursday,2002-09-01,1.1,1.1,0.0,1.0,2.7080503,0.0
2002-09-13,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Friday,2002-09-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2002-09-14,0.87985706,0.91633743,,1.0,,0.0,0.0,2002.0,Sep,Saturday,2002-09-01,0.8991151,0.9200684,,0.0,0.0,
2002-09-15,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Sunday,2002-09-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2002-09-16,1.0333333,1.0333333,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Monday,2002-09-01,1.0333333,1.0333333,0.0,0.0,0.0,0.0
2002-09-17,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Tuesday,2002-09-01,0.95,0.95,0.0,0.0,0.0,0.0
2002-09-18,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Wednesday,2002-09-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-09-19,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Thursday,2002-09-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2002-09-20,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Friday,2002-09-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-09-21,0.75,0.75,0.0,0.0,0.0,1.0,0.0,2002.0,Sep,Saturday,2002-09-01,0.75,0.75,0.0,1.0,0.0,0.0
2002-09-22,0.56666666,0.56666666,0.0,0.0,0.0,1.0,0.0,2002.0,Sep,Sunday,2002-09-01,0.56666666,0.56666666,0.0,1.0,0.0,0.0
2002-09-23,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Monday,2002-09-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2002-09-24,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Tuesday,2002-09-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-09-25,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Wednesday,2002-09-01,0.85,0.85,0.0,0.0,0.0,0.0
2002-09-26,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Thursday,2002-09-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2002-09-27,0.8333333,0.925926,0.1388889,0.0,1.0,1.0,0.6931472,2002.0,Sep,Friday,2002-09-01,0.8333333,0.925926,1.0,1.0,0.6931472,0.1388889
2002-09-28,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Saturday,2002-09-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2002-09-29,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Sunday,2002-09-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-09-30,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2002.0,Sep,Monday,2002-09-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2002-10-01,0.8833333,1.0166667,0.15,0.0,1.0,0.0,0.0,2002.0,Oct,Tuesday,2002-10-01,0.8833333,1.0166667,1.0,0.0,0.0,0.15
2002-10-02,0.31666666,0.44705883,0.42222223,0.0,1.0,0.0,0.0,2002.0,Oct,Wednesday,2002-10-01,0.31666666,0.44705883,1.0,0.0,0.0,0.42222223
2002-10-03,0.56666666,0.7194093,0.5888889,0.0,1.0,1.0,0.0,2002.0,Oct,Thursday,2002-10-01,0.56666666,0.7194093,1.0,1.0,0.0,0.5888889
2002-10-04,0.8666667,0.97295606,0.14444444,0.0,1.0,0.0,0.0,2002.0,Oct,Friday,2002-10-01,0.8666667,0.97295606,1.0,0.0,0.0,0.14444444
2002-10-05,0.7259966,0.8045631,,1.0,,0.0,0.0,2002.0,Oct,Saturday,2002-10-01,0.72071844,0.80491924,,0.0,0.0,
2002-10-06,0.525,0.525,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Sunday,2002-10-01,0.525,0.525,0.0,0.0,0.0,0.0
2002-10-07,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Monday,2002-10-01,0.8,0.8,0.0,0.0,0.0,0.0
2002-10-08,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Tuesday,2002-10-01,1.1,1.1,0.0,0.0,0.0,0.0
2002-10-09,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Wednesday,2002-10-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2002-10-10,0.8833333,0.8833333,0.016666668,0.0,1.0,0.0,0.0,2002.0,Oct,Thursday,2002-10-01,0.8833333,0.8833333,1.0,0.0,0.0,0.016666668
2002-10-11,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Friday,2002-10-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2002-10-12,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Saturday,2002-10-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2002-10-13,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Sunday,2002-10-01,0.95,0.95,0.0,0.0,0.0,0.0
2002-10-14,1.2833333,1.2833333,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Monday,2002-10-01,1.2833333,1.2833333,0.0,0.0,0.0,0.0
2002-10-15,0.98333335,0.98333335,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Tuesday,2002-10-01,0.98333335,0.98333335,0.0,0.0,0.0,0.0
2002-10-16,1.0333333,1.0333333,0.0,0.0,0.0,1.0,0.0,2002.0,Oct,Wednesday,2002-10-01,1.0333333,1.0333333,0.0,1.0,0.0,0.0
2002-10-17,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Thursday,2002-10-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2002-10-18,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Friday,2002-10-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2002-10-19,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2002.0,Oct,Saturday,2002-10-01,0.75,0.75,0.0,0.0,0.0,0.0
